order_date,cust_id,net_sales,source
2019-02-09,cust2911,164.827,store
2019-02-10,cust2911,328.926,store
2018-11-23,cust29598,9.139,web
2018-07-01,cust22229,569.153,store
2018-08-09,cust22229,0,other
2016-02-05,cust138,496.08,store
2018-05-17,cust20000,126.75,web
2018-05-19,cust20000,117,web
2019-02-27,cust35239,322.478,web
2016-12-14,cust4465,126.75,web
2017-08-29,cust9972,126.75,web
2017-10-01,cust9972,325,web
2019-03-12,cust9972,214.5,web
2017-09-22,cust10667,0,web
2017-08-18,cust9704,234,web
2018-07-16,cust22974,126.139,web
2017-04-03,cust6496,125.619,web
2017-04-13,cust6496,125.619,web
2018-05-05,cust19412,216.801,store
2018-05-05,cust19412,0,other
2018-07-13,cust22830,0,web
2019-03-15,cust35899,106.6,store
2018-12-14,cust31747,96.85,web
2016-06-27,cust1019,124.748,web
2016-09-29,cust1019,315.9,web
2016-11-18,cust1019,325.975,web
2017-06-29,cust1019,315.9,web
2017-11-06,cust1019,315.9,web
2018-12-24,cust32746,130,web
2018-09-05,cust25635,0,web
2018-06-11,cust21309,315.9,store
2018-06-11,cust21309,315.9,store
2018-10-13,cust27616,117,store
2017-12-13,cust14196,0,web
2018-10-05,cust27231,97.474,web
2018-09-11,cust26024,0,other
2017-03-07,cust5951,0,web
2017-03-13,cust5951,0,web
2018-08-04,cust23858,494.91,store
2018-08-08,cust23858,0,other
2018-08-28,cust23858,0,other
2018-03-05,cust17207,9.75,web
2018-09-15,cust26229,108.407,web
2018-11-17,cust29228,124.02,store
2018-11-19,cust29228,0,other
2018-04-24,cust18853,275.34,web
2016-07-04,cust1066,272.181,web
2016-08-31,cust1066,234,web
2016-09-10,cust1066,247.442,web
2017-06-14,cust1066,323.18,web
2018-06-19,cust1066,143.26,web
2018-07-20,cust23166,1681.199,store
2018-10-04,cust23166,0,store
2018-10-04,cust23166,117,store
2018-11-28,cust23166,236.6,store
2018-12-20,cust23166,201.24,store
2019-01-19,cust23166,146.25,store
2019-03-17,cust35976,162.773,store
2019-01-12,cust33433,117,web
2019-01-28,cust33433,0,other
2017-12-04,cust13408,117,web
2019-02-07,cust13408,126.737,web
2017-11-12,cust12067,1024.192,store
2019-03-08,cust12067,0,web
2018-04-27,cust18971,560.755,web
2018-10-19,cust27922,9.789,web
2019-03-11,cust35751,331.097,web
2017-09-12,cust10389,117,web
2017-09-12,cust10389,0,web
2017-10-11,cust10389,0,other
2017-12-07,cust10389,617.5,web
2018-10-13,cust27617,117,store
2017-06-18,cust8280,351,web
2018-11-29,cust30150,102.934,web
2019-01-19,cust33723,117,store
2017-08-31,cust10030,0,web
2018-01-24,cust16060,117,web
2018-01-28,cust16146,117,web
2018-09-09,cust16146,129.012,store
2018-10-08,cust16146,111.813,store
2019-02-07,cust34427,234,web
2018-07-30,cust23628,126.75,web
2018-09-25,cust26739,111.358,store
2018-04-17,cust18553,126.75,web
2017-12-22,cust15057,123.734,store
2016-08-07,cust1515,234,web
2016-04-27,cust491,248.04,web
2016-10-02,cust491,132.054,web
2017-08-08,cust491,474.591,web
2018-07-08,cust491,176.8,web
2018-08-25,cust491,103.194,store
2017-04-04,cust6521,132.743,web
2017-04-07,cust6521,496.08,other
2017-12-25,cust15192,325,web
2018-12-10,cust31250,117.221,web
2017-11-29,cust13043,434.421,store
2018-10-29,cust13043,421.2,web
2017-05-01,cust7076,213.798,web
2017-05-09,cust7076,0,other
2017-02-09,cust5415,125.619,web
2018-07-11,cust22710,205.4,web
2016-10-31,cust3014,125.32,web
2018-05-14,cust19868,198.9,web
2018-07-29,cust19868,331.5,web
2017-08-26,cust9893,117,web
2017-07-04,cust8621,210.6,web
2018-06-06,cust21077,325,web
2017-12-07,cust13664,371.189,store
2017-12-09,cust13664,340.938,store
2018-03-01,cust13664,383.5,web
2018-06-21,cust13664,108.134,web
2018-07-09,cust13664,222.716,store
2018-10-13,cust13664,223.6,store
2018-10-21,cust13664,132.977,web
2018-11-24,cust13664,322.439,web
2019-02-24,cust13664,226.2,web
2018-07-18,cust23067,198.9,web
2019-02-09,cust34518,111.15,web
2019-03-25,cust34518,182,web
2019-01-25,cust33944,210.6,web
2018-09-15,cust26230,335.4,store
2018-10-24,cust26230,544.921,web
2018-11-23,cust29599,105.3,web
2018-01-30,cust16201,108.784,web
2018-05-02,cust19200,9.334,web
2018-09-06,cust19200,9.334,web
2018-11-28,cust30100,325,web
2018-12-10,cust30100,0,other
2017-12-09,cust13826,529.282,store
2018-03-26,cust17823,117,web
2018-06-27,cust22056,117,store
2017-04-06,cust6578,125.619,web
2017-04-24,cust6578,234,web
2017-05-16,cust6578,234,web
2017-07-31,cust6578,125.619,web
2017-09-23,cust6578,234,web
2018-03-18,cust6578,234,web
2018-08-25,cust6578,126.334,web
2018-07-04,cust22348,198.9,web
2018-07-17,cust22348,0,other
2018-04-11,cust18304,117,web
2018-04-21,cust18304,126.75,web
2018-08-09,cust24137,200.655,web
2018-08-23,cust24137,0,other
2018-11-10,cust28892,117,store
2018-11-10,cust28892,0,store
2018-11-12,cust28892,0,other
2017-06-08,cust7982,0,other
2017-11-08,cust11928,117,web
2016-06-06,cust691,124.748,web
2017-07-14,cust691,96.72,web
2018-09-30,cust691,663.598,store
2018-10-18,cust691,0,other
2018-10-23,cust691,220.74,web
2019-02-09,cust691,551.798,store
2017-12-03,cust13337,101.4,store
2017-12-03,cust13337,0,other
2018-07-07,cust22477,109.2,web
2018-12-12,cust31513,0,web
2018-12-19,cust31513,0,other
2017-07-21,cust9006,205.4,web
2018-05-17,cust9006,214.5,web
2018-05-25,cust9006,234,web
2018-10-07,cust27333,13.624,web
2018-04-22,cust18763,88.4,store
2018-10-19,cust27923,126.464,web
2017-11-22,cust12501,373.49,web
2018-09-14,cust12501,567.567,web
2018-10-03,cust12501,0,other
2018-10-08,cust12501,0,other
2018-05-05,cust19413,97.734,web
2018-11-03,cust28577,234,web
2018-08-22,cust24824,88.4,web
2018-08-31,cust24824,0,other
2017-12-02,cust13251,117,web
2017-12-28,cust13251,117,web
2018-12-08,cust30994,129.012,store
2018-12-08,cust30994,644.982,store
2016-11-29,cust3779,266.5,web
2018-01-04,cust3779,0,other
2017-06-16,cust8232,252.785,web
2018-10-08,cust27386,527.852,web
2018-12-25,cust32791,9.074,web
2018-12-30,cust32791,0,web
2018-10-20,cust27982,286,store
2018-12-17,cust32141,125.957,web
2018-10-06,cust27283,129.012,store
2018-01-22,cust16001,126.334,web
2018-03-21,cust16001,126.334,web
2018-03-01,cust17079,117,web
2018-09-18,cust17079,210.6,web
2019-02-10,cust34557,380.744,web
2019-03-02,cust34557,339.144,web
2018-08-22,cust24825,0,other
2017-03-05,cust5903,298.35,web
2018-10-10,cust27486,351,web
2018-10-22,cust27486,0,other
2018-10-30,cust27486,0,other
2018-03-06,cust17246,133.25,web
2016-10-19,cust2795,107.77,web
2016-12-21,cust4751,234,web
2017-08-31,cust4751,351,web
2017-09-21,cust10631,357.5,web
2017-11-14,cust10631,468,web
2018-05-24,cust10631,858,web
2019-01-11,cust33403,113.087,web
2018-05-12,cust19762,103.194,web
2019-03-01,cust35306,201.24,web
2018-05-24,cust20300,96.356,store
2018-09-13,cust26124,245.947,web
2018-09-18,cust26124,126.269,web
2017-02-18,cust5601,136.149,web
2019-02-13,cust5601,733.382,web
2016-07-28,cust1331,234,web
2018-07-08,cust22545,234,web
2018-03-07,cust17278,126.334,web
2019-03-24,cust17278,126.737,web
2018-05-02,cust19201,0,other
2018-07-19,cust19201,106.639,web
2018-10-05,cust19201,117.221,web
2017-09-29,cust10823,304.2,web
2017-11-07,cust10823,0,other
2017-11-11,cust10823,452.01,store
2018-01-21,cust10823,195,web
2018-03-01,cust10823,325.975,web
2018-10-18,cust10823,181.22,web
2018-10-25,cust10823,181.22,web
2019-02-22,cust10823,0,other
2019-03-05,cust10823,0,other
2019-03-05,cust10823,149.5,web
2019-03-07,cust10823,0,other
2017-08-02,cust9315,0,web
2018-12-15,cust31892,877.149,store
2018-11-06,cust28711,125.957,web
2016-09-26,cust2265,234,web
2016-09-29,cust2265,234,web
2016-08-30,cust1864,125.32,web
2018-11-25,cust29758,279.045,store
2018-11-26,cust29758,0,other
2019-02-25,cust29758,0,other
2018-10-01,cust27042,115.934,web
2019-01-15,cust33533,198.9,web
2016-01-09,cust24,209.95,web
2019-01-17,cust33631,198.9,web
2019-02-01,cust34213,234,web
2018-08-04,cust23859,9.334,web
2018-12-14,cust31748,537.641,store
2018-12-20,cust32498,125.957,web
2018-12-19,cust32395,234,web
2017-06-19,cust8311,0,web
2017-07-11,cust8311,0,other
2018-11-24,cust29700,106.964,web
2017-07-26,cust9125,117,web
2017-08-06,cust9125,0,other
2018-09-01,cust25402,885.053,store
2018-12-29,cust32965,0,web
2016-11-21,cust3460,125.32,web
2017-12-10,cust3460,125.619,web
2017-12-09,cust13827,634.569,web
2018-10-06,cust13827,298.35,web
2019-03-20,cust36100,0,other
2019-01-13,cust33465,636.922,store
2018-12-24,cust32747,260,web
2018-05-13,cust19826,130,web
2016-08-28,cust1836,245.037,web
2017-05-16,cust7422,198.9,web
2019-01-15,cust7422,517.569,store
2019-01-24,cust7422,0,other
2019-02-17,cust34837,117.546,store
2018-02-01,cust16250,346.879,web
2017-07-11,cust8753,132.743,web
2017-07-18,cust8753,0,other
2017-11-08,cust8753,132.743,web
2017-12-08,cust8753,102.427,web
2017-12-25,cust8753,530.53,web
2018-05-24,cust20301,103.194,web
2019-02-06,cust20301,530.53,web
2019-02-17,cust20301,0,other
2019-02-21,cust20301,0,other
2017-10-02,cust10892,117,web
2017-12-13,cust10892,126.75,web
2017-12-05,cust13503,127.283,web
2017-12-19,cust13503,117,web
2017-07-08,cust8700,0,web
2019-02-02,cust34245,105.3,store
2017-06-26,cust8464,0,web
2016-11-21,cust3461,351,web
2018-12-01,cust30289,315.9,web
2017-07-10,cust8737,129.961,web
2017-07-14,cust8737,126.75,web
2017-03-31,cust6428,117,web
2017-11-28,cust6428,617.487,web
2017-06-17,cust8256,125.619,web
2018-05-18,cust20046,130,web
2017-05-07,cust7217,494,web
2017-06-01,cust7217,0,other
2017-11-29,cust13044,119.769,web
2019-02-17,cust34838,129.012,store
2018-11-24,cust29701,139.269,web
2018-07-09,cust22604,159.12,web
2018-09-21,cust22604,93.574,web
2018-10-18,cust22604,174.2,web
2018-12-06,cust22604,102.934,web
2019-01-20,cust22604,211.159,web
2016-05-27,cust648,124.748,web
2016-12-15,cust4530,260,web
2017-12-15,cust4530,234,web
2019-02-11,cust34609,117,web
2017-12-17,cust14600,107.237,store
2017-11-30,cust13087,734.5,web
2016-11-25,cust3566,117,web
2018-01-08,cust15633,442.728,web
2018-02-11,cust15633,162.448,web
2017-07-16,cust8862,117,web
2017-07-20,cust8862,234,other
2017-08-01,cust8862,0,other
2018-07-04,cust22349,322.4,web
2018-07-24,cust22349,243.685,web
2018-08-07,cust22349,126.139,web
2018-08-19,cust22349,468,web
2018-08-23,cust22349,176.8,web
2018-09-27,cust22349,547.755,web
2018-10-05,cust22349,0,other
2018-12-08,cust22349,594.1,web
2018-12-25,cust22349,585,web
2019-01-07,cust22349,0,other
2017-02-28,cust5808,0,web
2017-03-12,cust5808,487.5,web
2018-10-13,cust5808,0,web
2017-05-12,cust7331,0,web
2019-01-06,cust33248,315.9,store
2017-05-03,cust7129,0,web
2018-09-04,cust25592,8.957,web
2017-02-25,cust5752,125.619,web
2017-03-24,cust5752,125.619,web
2017-07-14,cust8826,132.743,web
2017-04-11,cust6682,210.886,web
2017-12-02,cust13252,334.061,store
2017-02-21,cust5679,126.75,web
2018-07-02,cust22290,126.75,web
2017-12-25,cust15193,500.5,web
2018-04-19,cust15193,97.734,web
2017-11-12,cust12068,354.692,store
2018-12-04,cust30537,297.479,web
2017-12-21,cust14951,123.734,store
2019-01-19,cust33724,117,store
2019-01-26,cust33982,105.3,store
2019-01-28,cust33982,149.5,store
2018-06-03,cust20903,209.586,web
2018-07-24,cust23354,117,web
2018-05-08,cust19556,234,web
2018-11-25,cust29759,129.012,store
2018-08-29,cust25211,325,web
2018-09-08,cust25848,298.35,web
2018-10-08,cust25848,315.9,web
2018-07-30,cust23629,500.5,web
2016-10-13,cust2625,125.32,web
2018-12-30,cust33005,248.04,store
2018-11-09,cust28834,0,web
2018-06-19,cust21699,218.075,store
2018-08-01,cust21699,117,web
2018-10-25,cust21699,112.346,web
2018-09-02,cust25477,138.957,web
2018-09-08,cust25477,325,web
2018-09-15,cust25477,442,web
2018-11-08,cust25477,481,web
2019-03-08,cust25477,585,web
2017-01-28,cust5254,132.743,web
2018-10-10,cust27487,421.668,store
2018-06-19,cust21700,375.622,web
2018-07-16,cust21700,755.144,web
2018-12-08,cust30995,1011.153,web
2018-12-11,cust31401,117,web
2017-06-24,cust8431,237.9,web
2017-06-26,cust8431,0,other
2019-03-02,cust35347,117,web
2019-03-12,cust35347,234,web
2019-03-28,cust35347,0,other
2018-12-10,cust31251,120.107,web
2018-02-16,cust16687,103.194,web
2018-03-03,cust16687,103.194,web
2018-03-07,cust16687,353.457,web
2018-03-11,cust16687,0,other
2018-03-18,cust16687,206.843,web
2018-03-18,cust16687,0,other
2018-05-11,cust16687,133.51,web
2019-02-03,cust16687,123.227,web
2018-09-05,cust25636,93.6,store
2017-11-23,cust12526,119.119,web
2018-12-20,cust32499,0,store
2018-12-31,cust32499,124.02,store
2018-09-14,cust26168,296.569,web
2018-09-18,cust26384,126.074,web
2018-11-23,cust26384,126.074,web
2018-11-26,cust29892,425.425,web
2017-08-17,cust9685,126.75,web
2018-06-08,cust21183,334.854,web
2018-06-25,cust21183,0,other
2018-07-04,cust22350,287.729,web
2016-11-19,cust3408,351,web
2017-01-16,cust3408,468,web
2017-10-17,cust3408,548.431,web
2018-04-14,cust3408,283.712,web
2017-03-07,cust5952,119.119,web
2018-07-23,cust23304,126.75,web
2019-03-20,cust36101,244.244,web
2018-12-02,cust30364,116.35,web
2018-08-26,cust25057,243.334,web
2018-09-29,cust26946,158.093,store
2019-03-23,cust26946,217.724,store
2018-05-30,cust20595,0,web
2018-12-19,cust32396,0,web
2017-10-03,cust10929,117,web
2017-11-05,cust11826,247.455,store
2017-07-19,cust8947,117,web
2017-12-27,cust8947,243.308,web
2018-07-20,cust23167,84.89,web
2016-01-18,cust53,399.75,web
2018-12-09,cust31122,117,web
2018-01-03,cust15515,0,web
2018-01-17,cust15515,0,other
2018-04-24,cust18854,22.139,web
2018-06-26,cust18854,0,other
2018-05-11,cust19710,101.4,web
2018-06-13,cust19710,9.685,web
2017-11-27,cust12877,99.45,web
2018-04-02,cust12877,325,web
2018-09-12,cust12877,198.9,web
2018-11-24,cust12877,126.75,web
2016-04-12,cust439,117,other
2018-12-03,cust30458,88.4,web
2018-04-08,cust18214,908.7,web
2018-12-15,cust31893,248.04,web
2019-01-15,cust31893,0,other
2018-06-18,cust21645,333.853,store
2018-05-31,cust20691,298.35,web
2018-06-14,cust20691,0,other
2019-01-11,cust20691,21.255,web
2017-05-14,cust7362,132.743,web
2018-01-02,cust15490,425.425,web
2017-03-31,cust6429,198.9,web
2017-10-10,cust11087,235.664,web
2018-01-09,cust11087,264.264,web
2018-06-20,cust11087,282.906,web
2018-07-17,cust11087,0,other
2018-08-09,cust11087,0,other
2018-12-02,cust30365,0,store
2016-11-19,cust3409,109.2,web
2017-01-30,cust3409,109.2,web
2017-05-16,cust3409,84.89,web
2018-08-10,cust24208,117,web
2018-12-08,cust30996,101.4,web
2018-09-01,cust25403,107.237,store
2018-12-09,cust31123,116.09,store
2017-03-27,cust6342,210.6,web
2018-03-15,cust17526,174.59,web
2017-06-10,cust8039,117,web
2017-03-23,cust6272,315.9,web
2018-03-11,cust6272,497.25,web
2018-04-12,cust6272,497.25,web
2018-10-17,cust6272,397.8,web
2018-10-27,cust6272,0,other
2017-12-17,cust14601,107.77,web
2018-11-23,cust29600,138.957,web
2018-09-19,cust26437,274.534,web
2019-03-29,cust36574,0,web
2019-02-07,cust34428,210.6,web
2019-02-07,cust34428,0,other
2019-02-13,cust34428,596.7,web
2019-01-27,cust34019,93.6,store
2018-05-17,cust20001,324.87,store
2018-06-27,cust22057,344.136,web
2017-12-24,cust15161,500.5,web
2018-01-06,cust15161,0,other
2017-11-09,cust11957,8.619,web
2017-05-30,cust7758,126.75,web
2018-04-26,cust18930,133.51,web
2018-05-05,cust18930,0,other
2016-06-28,cust1025,248.04,web
2016-08-22,cust1025,248.04,web
2017-10-13,cust1025,372.06,web
2016-11-29,cust3780,139.75,other
2016-12-07,cust3780,126.75,other
2017-07-16,cust3780,124.033,web
2017-07-23,cust3780,0,other
2018-08-01,cust23714,107.237,store
2018-08-01,cust23714,261.209,store
2018-08-01,cust23714,0,other
2016-08-23,cust1778,234,web
2018-09-15,cust26231,182,store
2019-03-23,cust26231,450.45,store
2018-05-27,cust20396,205.4,web
2018-02-19,cust16754,351,web
2017-03-19,cust6189,125.619,web
2018-06-26,cust6189,126.334,web
2018-08-27,cust6189,8.957,web
2017-12-14,cust14294,299,web
2017-10-02,cust10893,117,web
2018-04-30,cust10893,126.75,web
2018-05-03,cust10893,0,other
2018-05-23,cust10893,0,other
2018-07-25,cust10893,126.75,web
2018-08-30,cust10893,126.75,web
2018-12-27,cust32869,636.922,store
2016-12-13,cust4395,247,web
2017-10-09,cust11055,0,web
2018-07-17,cust23030,126.75,web
2018-08-08,cust23030,0,other
2019-03-25,cust23030,322.4,web
2017-01-26,cust5223,125.229,web
2019-03-25,cust36358,126.75,web
2016-09-01,cust1895,780,web
2017-05-24,cust1895,0,other
2017-08-24,cust1895,0,other
2016-12-11,cust4277,210.6,web
2018-04-09,cust18242,126.334,web
2018-05-07,cust19513,559,web
2018-06-14,cust19513,342.42,web
2018-08-15,cust19513,520,web
2018-10-17,cust19513,500.5,web
2018-06-11,cust21310,383.5,web
2018-12-11,cust31402,325,web
2017-06-06,cust7932,97.019,web
2017-06-13,cust7932,0,other
2017-11-08,cust11929,369.434,web
2018-02-08,cust11929,117,web
2018-10-03,cust11929,635.011,web
2018-10-16,cust11929,487.5,web
2018-10-23,cust11929,0,other
2018-10-30,cust11929,0,other
2018-11-02,cust28534,609.076,store
2018-11-03,cust28534,196.781,web
2018-01-09,cust15658,0,other
2018-03-09,cust15658,0,other
2018-03-21,cust15658,0,other
2016-05-05,cust522,134.355,web
2018-10-26,cust28237,425.425,web
2018-05-29,cust20496,108.784,web
2018-06-05,cust20496,354.9,web
2018-10-25,cust20496,243.334,web
2019-01-24,cust20496,417.534,web
2016-12-09,cust4145,130,web
2017-12-11,cust4145,130,web
2018-12-04,cust4145,130,web
2018-08-22,cust24826,123.734,store
2018-12-11,cust31403,545.116,web
2018-11-24,cust29702,232.206,store
2018-12-31,cust33045,307.684,web
2019-02-24,cust35124,234,web
2017-12-28,cust15324,0,web
2018-06-01,cust20763,84.474,web
2019-02-23,cust35070,544.921,store
2017-09-09,cust10300,9.906,web
2018-03-01,cust17080,99.45,web
2019-02-05,cust34357,117,store
2019-02-09,cust34357,117,store
2019-02-09,cust34357,117,store
2019-02-10,cust34558,195,web
2018-08-07,cust24034,117,web
2019-02-05,cust24034,133.601,web
2019-02-27,cust24034,0,other
2017-12-20,cust14867,111.683,web
2018-01-07,cust15608,434.733,web
2018-01-17,cust15608,0,other
2016-06-23,cust993,198.9,web
2017-03-28,cust6367,117,web
2017-03-31,cust6367,126.75,web
2017-04-25,cust6367,125.619,web
2017-04-30,cust6367,353.6,web
2017-08-22,cust6367,125.619,web
2018-02-06,cust16391,117,web
2018-12-28,cust32920,117,store
2018-12-08,cust30997,125.827,web
2018-07-31,cust23678,0,web
2018-08-27,cust23678,176.8,web
2018-08-27,cust23678,205.4,web
2017-12-04,cust13409,117,web
2018-05-03,cust19283,247,web
2017-12-08,cust13729,500.5,web
2017-10-15,cust11220,117,web
2017-08-25,cust9879,99.45,web
2017-08-29,cust9879,0,other
2018-09-07,cust25780,123.734,store
2018-09-01,cust25404,156,store
2018-03-08,cust17322,0,web
2018-12-01,cust30290,126.074,web
2018-09-21,cust26537,0,web
2018-03-05,cust17208,222.3,web
2017-03-15,cust6123,390,web
2016-12-14,cust4466,126.75,web
2017-03-08,cust5973,210.6,web
2017-06-15,cust5973,160.03,web
2017-11-15,cust12156,247,web
2017-12-05,cust12156,442,web
2018-08-05,cust12156,126.334,web
2018-12-07,cust12156,234,web
2018-12-25,cust12156,260,web
2019-03-19,cust12156,93.6,store
2018-07-02,cust22291,585,web
2018-09-07,cust22291,409.5,web
2019-02-21,cust22291,585,web
2018-08-22,cust24827,108.407,web
2018-04-13,cust18391,0,web
2018-12-05,cust30642,126.269,web
2016-11-19,cust3410,234,web
2018-09-29,cust26947,247.455,store
2017-12-14,cust14295,127.283,web
2017-06-17,cust8257,176.8,web
2018-09-02,cust25478,621.387,store
2018-09-04,cust25478,0,other
2017-08-24,cust9854,245.687,web
2017-09-04,cust9854,176.8,web
2017-10-15,cust9854,500.5,web
2017-12-08,cust9854,500.5,web
2018-01-16,cust9854,399.204,web
2018-03-08,cust9854,500.5,web
2018-08-09,cust9854,139.269,web
2018-08-18,cust9854,139.269,web
2018-08-25,cust9854,138.866,web
2019-01-02,cust9854,551.798,web
2017-09-14,cust10446,290.16,store
2016-12-24,cust4796,125.32,web
2018-06-08,cust21184,93.834,web
2018-12-09,cust31124,129.012,web
2016-12-19,cust4695,125.32,web
2018-12-03,cust30459,117,web
2017-06-13,cust8131,97.019,web
2019-01-15,cust33534,9.269,web
2017-04-05,cust6555,136.149,web
2018-07-22,cust6555,205.4,web
2018-09-09,cust6555,0,other
2018-12-04,cust30538,147.29,web
2017-12-04,cust13410,572,web
2016-08-07,cust1516,125.32,web
2018-10-20,cust27983,468,store
2018-10-22,cust27983,0,other
2016-12-20,cust4720,117,web
2017-09-05,cust10183,139.75,web
2018-06-11,cust21311,117,web
2018-11-08,cust21311,117,web
2018-05-18,cust20047,223.886,store
2019-02-21,cust20047,273,web
2018-10-03,cust27141,540.54,web
2018-09-01,cust25405,117,web
2018-07-31,cust23679,176.8,web
2018-06-19,cust21701,117,web
2017-11-21,cust12435,602.147,store
2017-11-30,cust13088,135.083,web
2017-12-08,cust13088,637.273,web
2017-12-12,cust13088,515.398,web
2018-01-17,cust13088,0,other
2018-01-18,cust13088,0,other
2018-02-12,cust13088,0,other
2018-03-11,cust13088,205.4,web
2018-03-19,cust13088,0,other
2018-03-21,cust13088,0,other
2018-05-03,cust13088,176.8,web
2018-05-22,cust13088,0,other
2018-06-03,cust13088,0,other
2018-07-22,cust13088,9.75,web
2018-07-23,cust13088,0,other
2018-07-26,cust13088,0,web
2018-08-29,cust13088,88.4,web
2018-09-07,cust13088,0,other
2019-03-10,cust13088,9.75,web
2019-03-24,cust13088,159.25,web
2018-12-08,cust30998,0,web
2018-12-09,cust30998,0,web
2016-02-15,cust178,130,web
2018-11-19,cust29327,198.9,store
2017-12-15,cust14396,450.45,web
2017-04-15,cust6746,125.619,web
2017-04-19,cust6746,234,web
2017-05-15,cust6746,0,other
2018-04-05,cust18101,234,web
2018-11-26,cust29893,88.4,web
2018-10-03,cust27142,0,store
2019-02-20,cust34953,105.365,store
2019-02-20,cust34953,105.3,store
2019-03-04,cust34953,115.037,web
2018-12-10,cust31252,205.4,web
2017-11-25,cust12701,217.724,web
2018-12-30,cust33006,755.521,store
2019-02-23,cust35071,117.442,web
2018-08-09,cust24138,117,web
2018-02-24,cust16901,205.4,web
2018-03-21,cust16901,0,other
2018-08-02,cust16901,97.734,web
2019-02-23,cust35072,422.812,store
2017-12-13,cust14197,475.475,web
2018-12-14,cust31749,126.269,web
2019-03-19,cust36057,0,web
2018-09-14,cust26169,101.4,web
2018-10-17,cust27806,446.706,web
2017-12-10,cust13914,116.207,web
2018-12-12,cust13914,108.706,web
2018-01-04,cust15545,315.9,web
2016-10-19,cust2796,198.9,web
2017-06-02,cust2796,315.9,web
2017-06-23,cust2796,0,other
2018-09-06,cust2796,0,other
2018-09-06,cust2796,0,other
2018-10-01,cust2796,0,other
2017-05-03,cust7130,132.743,web
2017-05-20,cust7130,248.04,web
2017-06-14,cust7130,0,other
2018-01-02,cust15491,205.4,web
2018-01-17,cust15491,0,other
2016-08-20,cust1736,113.048,web
2016-11-02,cust1736,234,web
2017-03-29,cust6388,117,web
2018-12-18,cust32273,447.343,web
2018-03-12,cust17444,117,web
2018-03-13,cust17444,0,other
2018-06-15,cust21508,126.334,web
2017-11-28,cust12977,0,web
2017-11-25,cust12702,117,web
2017-12-05,cust13504,205.4,web
2017-12-28,cust13504,0,other
2018-03-01,cust13504,110.5,web
2018-05-02,cust19202,98.15,web
2018-12-20,cust32500,124.02,store
2018-06-15,cust21509,84.474,web
2018-12-08,cust30999,117,web
2018-09-08,cust25849,117,web
2019-03-22,cust36176,189.8,web
2017-09-10,cust10337,88.4,store
2017-08-04,cust9405,113.75,web
2018-03-17,cust9405,298.35,web
2018-10-14,cust27674,125.957,web
2018-11-08,cust27674,126.074,web
2018-11-16,cust27674,0,other
2018-12-07,cust27674,125.957,web
2018-10-22,cust28080,243.334,web
2017-12-12,cust14093,117,web
2018-07-07,cust22478,126.75,web
2018-07-17,cust22478,0,other
2017-08-10,cust9552,6.5,web
2017-08-12,cust9552,103.519,web
2017-08-18,cust9552,125.619,web
2018-12-14,cust9552,240.5,web
2019-02-06,cust9552,103.35,web
2018-03-01,cust17081,117,web
2018-04-25,cust18895,0,other
2018-05-19,cust20082,205.4,store
2018-05-10,cust19648,0,web
2018-05-11,cust19648,0,web
2019-03-11,cust35752,0,other
2017-09-23,cust10686,0,web
2017-10-05,cust10686,1058.2,web
2017-06-18,cust8281,128.583,web
2017-12-21,cust14952,130,web
2017-11-19,cust12336,234,web
2018-12-16,cust12336,126.269,web
2017-11-09,cust11958,266.5,web
2018-08-28,cust25164,0,other
2018-08-28,cust25164,868.14,web
2018-09-07,cust25164,0,other
2017-03-22,cust6256,132.743,web
2019-01-05,cust33201,240.786,store
2017-12-19,cust14781,108.069,web
2018-09-17,cust26335,322.4,web
2018-10-01,cust26335,0,other
2018-12-17,cust32142,125.957,web
2018-08-06,cust23985,117,web
2018-09-03,cust23985,234,web
2018-09-08,cust23985,126.464,web
2018-08-14,cust24408,123.734,store
2018-09-04,cust25593,234,web
2018-12-10,cust31253,464.074,web
2017-07-18,cust8920,252.785,web
2016-08-13,cust1633,0,web
2017-05-30,cust7759,125.619,web
2017-07-11,cust7759,421.2,web
2018-01-01,cust7759,351,web
2018-07-14,cust22882,105.3,web
2018-08-08,cust22882,0,other
2019-03-02,cust22882,257.985,web
2017-08-23,cust9825,0,web
2018-12-31,cust33046,124.02,store
2016-09-26,cust2266,113.048,web
2016-12-16,cust2266,113.048,web
2017-06-16,cust8233,362.505,web
2018-10-21,cust8233,703.885,web
2019-03-05,cust35494,297.18,web
2019-03-29,cust35494,0,other
2018-12-20,cust32501,99.45,store
2018-08-22,cust24828,192.478,store
2018-08-28,cust24828,0,other
2018-08-06,cust23986,298.35,web
2017-08-23,cust9826,0,web
2017-09-05,cust9826,325,web
2017-12-26,cust15225,500.5,web
2016-12-09,cust4146,113.62,web
2018-10-17,cust27807,232.206,store
2018-02-01,cust16251,126.139,web
2018-05-28,cust16251,106.639,web
2017-06-09,cust8008,88.4,web
2017-11-25,cust12703,234,store
2018-05-31,cust20692,159.12,web
2018-05-04,cust19361,176.8,web
2018-05-09,cust19361,265.2,web
2018-05-31,cust19361,265.2,web
2018-06-08,cust19361,0,web
2018-07-12,cust19361,353.6,web
2019-02-15,cust19361,9.75,web
2019-02-21,cust19361,0,web
2019-03-22,cust19361,0,web
2018-09-15,cust26232,117,store
2018-12-15,cust31894,124.02,store
2018-12-10,cust31254,117,web
